StuID,checkinTime,ProofPath,checkinType,IsSuc,checkinResult
201416920101,2017-07-15 04:11:42,iam135false,Auto,False,
201416920104,2017-07-15 04:12:19,iam137true,Auto,True,
201416920102,2017-07-15 04:19:48,iam136true,Auto,True,
201416920104,2017-07-15 04:20:06,Auto,Random,none,init
201416920101,2017-07-15 04:11:42,iam135false,Auto,False,缺勤
201416920102,2017-07-15 04:19:48,iam136true,Auto,True,迟到
201416920104,2017-07-15 04:12:19,iam137true,Auto,True,早退
201416920105,2017-07-15 04:35:07,none,Auto,False,缺勤
201416920106,2017-07-15 04:35:07,none,Auto,False,缺勤
201416920215,2017-07-15 04:35:07,none,Auto,False,缺勤
201416920217,2017-07-15 04:35:07,none,Auto,False,缺勤
201416920218,2017-07-15 04:35:07,none,Auto,False,缺勤
201416920219,2017-07-15 04:35:07,none,Auto,False,缺勤
201416920220,2017-07-15 04:35:07,none,Auto,False,缺勤
201412030210,2017-07-15 04:35:07,none,Auto,False,缺勤
201416920401,2017-07-15 04:35:07,none,Auto,False,缺勤
201416920403,2017-07-15 04:35:07,none,Auto,False,缺勤
201416920405,2017-07-15 04:35:07,none,Auto,False,缺勤
201416920406,2017-07-15 04:35:07,none,Auto,False,缺勤
